term	adj_pval	trait_efos	trait_category	program_name	enrichment	trait_reported	genes	study_id	pmid	-log10(adj_pval)
EFO_0007985	0.003262535997537733	EFO_0007985	measurement	18	2.593733749882283	Plateletcrit	CDKN2B;SLC4A7;ZFP36L1;EHD4;CD34;RHD;ETS1;YME1L1;IRF1;ZNF217;VMP1;TCIM;MYC;VEGFA;MAFB;FOXO1;CSF1;RHOG;THBS1;PTPN1;PLPP3;BMP2	GCST90002400	PMID:32888494	2.4864446877928956
EFO_0004713	0.0035200322002662088	EFO_0004713	measurement	29	2.7798812189510116	Lung function (FEV1/FVC)	DLC1;ARHGAP24;ADGRG6;CRIM1;PDGFB;ARHGEF28;PPP1R3B;TSPYL4;ASAP1;HHIP;AFAP1;CALD1;KIF13A;SERTAD2;SMURF2;TPM1;LMCD1;RAI14;IGF2BP2;TXNDC5;PRSS23;SMAD3;MECOM;FRMD4A;ASAP2	GCST90025978	PMID:34226706	2.4534533636997193
EFO_0010736	0.0037195616045274816	EFO_0010736	measurement	47	2.7027386265944657	Cortical surface area	ZEB2;NR2F2;TACC1;FOXP1;NRP1;NUAK1;FNBP1L;F2R;ADAMTS9;RFTN2;DPYSL2;RORA;NHSL1;TCF4;PLXND1;STAT1;CDC42EP3;NFIA;MAPRE2;MEIS2;NFIB;AFAP1L1;CALCRL;EXT1;GLS;MEF2C;DAPK1;ELK3;COLEC12;HES1	GCST90091060	PMID:34560273	2.4295082439767617
EFO_0003923	0.003908490224089853	EFO_0003923	measurement	18	6.5206495295600435	Total body bone mineral density	MAFB;FOXC2;CSF1;DUSP5;JAG1;CLDN14;ETS2	GCST005348	PMID:29304378	2.4079909699622406
EFO_0003923	0.003908490224089853	EFO_0003923	measurement	18	6.5206495295600435	Total body bone mineral density [European]	MAFB;FOXC2;CSF1;DUSP5;JAG1;CLDN14;ETS2	GCST005348_2	PMID:29304378	2.4079909699622406
EFO_0004308	0.003908490224089853	EFO_0004308	measurement	18	3.1647925798869196	White blood cell count	TGM2;MAFB;CDKN2B;CD69;CSF1;NRIP1;EHD4;ZSWIM4;ICAM1;ETS1;NFKBIA;PTPN1;CXCL2;VMP1;VEGFA	GCST90018978	PMID:34594039	2.4079909699622406
EFO_0004458	0.003908490224089853	EFO_0004458	measurement	18	3.312492622467047	C-reactive protein levels	ZC3H12A;TNFAIP3;ZFP36L1;KLF10;IL1R1;TRIB1;SMAD3;DUSP23;RELB;MAP3K8;ETV6;NFE2L2;IRAK2;CHRNA3	GCST90025959	PMID:34226706	2.4079909699622406
EFO_0009389	0.003963349691695355	EFO_0009389	measurement	47	4.3715117539567006	Sum eosinophil basophil counts	ZEB2;SH2B3;FOXO1;STAT1;ERG;CD200;ELMO1;JAK1;UHRF2;GGT5;NFATC2;INPP5D;GRB10;IFITM2	GCST004624	PMID:27863252	2.401937607586665
EFO_0007990	0.00466781987945378	EFO_0007990	measurement	36	3.272947898909759	Neutrophil percentage of white cells	ATXN2;ATF7;TET2;IFI16;ELF1;TGIF1;ZBTB16;ZBTB38;MIER1;ZNF292;RBMS1;KLF3;ANTXR2;ATXN1;AKAP13;CRK;ZFP36L2;UBR5;NR3C1;BAZ2B;JMJD1C	GCST90002399	PMID:32888494	2.330885910739039
EFO_0004713	0.004721667943200277	EFO_0004713	measurement	8	2.8851887915179053	Lung function (FEV1/FVC)	IGFBP5;VGLL4;FLT1;ZEB2;NR2F2;CCDC69;CEMIP2;ADAMTS9;ATP2A3;MFAP2;SH3PXD2A;ATP2B1;HTRA1;HSPG2;ADD3;BCL2L11;ITGA1;NID2;ADAMTS5;MMP14;SLC12A2;FGFR1;ADAM19	GCST90025978	PMID:34226706	2.325904558448855
EFO_0009270	0.004721667943200277	EFO_0009270	measurement	8	2.6165687347795976	Heel bone mineral density	ZEB2;ENDOD1;TEK;AQP1;PLCB1;PTHLH;MYH9;FN1;CLIC4;SMAD5;NAV1;MAP1B;NFAT5;CMIP;RGCC;KDR;TNFRSF19;BCL2L11;MARCKS;PTPRM;BRI3;CD109;ITGA1;QKI;MMP14;DUSP4;ETS2;PLPP3;CALCRL	GCST007066	PMID:30595370	2.325904558448855
EFO_0009928	0.004721667943200277	EFO_0009928	measurement	8	7.62232318643041	Medication use (diuretics)	ATP2B1;ZEB2;NRIP1;PLEKHG1;CMIP;NOS3;PLCB1;NFATC2	GCST90018985	PMID:34594039	2.325904558448855
EFO_0004339	0.004890472877006594	EFO_0004339	measurement	29	2.479604523118821	Height	HYI;DLC1;ARSJ;LATS2;DNAJB4;ADGRG6;LOXL2;RCN1;BMP6;HHIP;TNRC6A;INSIG2;ZBTB18;NMT2;PELI1;CPPED1;NFIB;CYTL1;IGF2BP2;MBNL1;MYC;DAB2;DDAH1;SMAD3;SORBS2;OGFRL1;MECOM;WSB1	GCST90018959	PMID:34594039	2.3106491453865248
EFO_0004980	0.004890472877006594	EFO_0004980	measurement	29	2.20273152405737	Appendicular lean mass	CITED2;DLC1;ARHGAP24;ARSJ;BDNF;DNAJB4;LATS2;CAMTA1;ADGRG6;SASH1;SLC38A2;MTCL1;LOXL2;FLNB;CCBE1;FEZ2;RBMS2;BMP6;ASAP1;HHIP;NFE2L2;SGK1;SMURF2;CAV1;FHL2;CELF2;LMCD1;NFIB;IGF2BP2;MBNL1;MYC;FOXO1;SMAD3;CCN1;PTPN1;MECOM;GPRC5B	GCST90000025	PMID:33097823	2.3106491453865248
EFO_0004464	0.004927362725877643	EFO_0004464	measurement	28	2.616813559322034	Vertex-wise sulcal depth	HMGA2;ADAMTS6;PDGFC;TUBA1A;SEMA3A;TNIK;CORO1C;WDR1;AKAP12;NR2F1;ALCAM;PDLIM4;GSDMC;NCKAP5;PLXNA2;HHIP;CALD1;PRKAG2;EGFR;FBN1;ATOX1;NTN4;ACTN4;MAP4K4;NAV3;BNC2;RND3;P4HA2;EZR;VEGFC;RRAS2	GCST90095129	PMID:34910505	2.307385466130061
EFO_0004568	0.005313748318729464	EFO_0004568	measurement	18	4.508863449741583	Non-albumin protein levels	CDKN2B;NFKBIZ;TNFAIP3;ETS1;SMAD3;ANKRD33B;HHEX;MYC;IL6	GCST90019515	PMID:33462484	2.2745990194356196
EFO_0007987	0.005313748318729464	EFO_0007987	measurement	18	4.508863449741583	Granulocyte count	CSF3;TRIB1;EHD4;CD34;ETS1;CXCL6;PLPP3;CXCL2;VMP1	GCST004614	PMID:27863252	2.2745990194356196
EFO_0004312	0.006515351548509826	EFO_0004312	measurement	8	2.897129243146913	Lung function (FVC)	CCDC69;ETS1;PLCB1;ABLIM3;ADAMTS1;FN1;LPAR5;MFAP2;ATP9A;HTRA1;LGR4;ADAMTS18;KDR;MEIS2;PMEPA1;CHD7;UTRN;IL1R1;SLC12A2;MEF2C;ITGA2	GCST007081	PMID:30595370	2.1860621461127305
EFO_0004339	0.006808991176290286	EFO_0004339	measurement	2	2.8936983598470833	Height	HYI;GNAS;COL6A1;CRIP1;MATN2;HHIP;MFAP2;FBN1;COL8A1;TGFB2;RBMS3;SMOC2;MMP2;EFEMP1;CYTL1;NREP;HMGA1;IGFBP3;SMAD3;ADAMTSL1;ELK3;WSB1	GCST90018959	PMID:34594039	2.16691722861956
EFO_0005213	0.006808991176290286	EFO_0005213	measurement	2	8.43038404894075	Central corneal thickness	MGARP;TGFB2;COL6A2;SMAD3;FBN1;CRIM1;COL5A1	GCST90000654	PMID:32528159	2.16691722861956
EFO_0004344	0.007144556987907383	EFO_0004344	measurement	47	4.221521899645796	Birth weight	FLT1;KCNN3;NR2F2;STAT1;LCORL;EPAS1;APOLD1;RORA;LHFPL2;ITPR2;LIMS1;WSB1;GRB10	GCST008362	PMID:31043758	2.146024695308576
EFO_0007978	0.007330843498839817	EFO_0007978	measurement	29	2.7665516074450083	Red blood cell count	CITED2;EDN1;UBE2H;ATP8B1;PTPRF;GPRC5A;ZNF106;BNIP3L;PPP1R3B;PRKAG2;SERTAD2;DHRS3;NFIB;RAI14;NRG1;PTTG1IP;MBNL1;FOXO1;PTPN1;PTGER4;MECOM	GCST90002367	PMID:32888493	2.134846051850587
EFO_0004840	0.007735216021648711	EFO_0004840	measurement	47	2.6769917369979233	Cortical thickness	NR2F2;FOXP1;NRP1;NUAK1;ADAMTS9;DPYSL2;RORA;FAM43A;NHSL1;TCF4;FAM107B;LGR4;PLXND1;CDC42EP3;NFIA;MAPRE2;ARL4A;NFIB;AFAP1L1;EXT1;NRP2;MEF2C;CALCRL	GCST90091061	PMID:34560273	2.111527553238049
EFO_0009928	0.007735216021648711	EFO_0009928	measurement	47	6.726972890354758	Medication use (diuretics)	ATP2B1;ZEB2;SLC4A7;APOLD1;CMIP;PLCB1;NFATC2;SWAP70	GCST90018985	PMID:34594039	2.111527553238049
EFO_0007997	0.008012084932477176	EFO_0007997	measurement	18	3.8471301808379197	Granulocyte percentage of myeloid white cells	CITED4;FOXO1;CDKN2B;ZFP36L2;CSF3;CCL2;CEBPD;CXCL6;PLPP3;CXCL2	GCST004608	PMID:27863252	2.096254455595303
EFO_0004464	0.008179833292059107	EFO_0004464	measurement	47	2.250787676675437	Vertex-wise sulcal depth	TACC1;FOXP1;FGD6;NRP1;NUAK1;FNBP1L;F2R;ADAMTS9;DPYSL2;RORA;NHSL1;TCF4;FAM107B;PLXND1;STAT1;CDC42EP3;ERG;NFIA;MAPRE2;ELMO1;MEIS2;NFIB;AFAP1L1;GRB10;CALCRL;TRIM24;EXT1;NRP2;MEF2C;DAPK1;ELK3;HES1	GCST90095129	PMID:34910505	2.087255547316035
EFO_0004842	0.008362111003881364	EFO_0004842	measurement	47	2.9909513452146106	Eosinophil counts	ARHGAP26;NFATC2;ZEB2;FOXO1;LMO2;ERG;CD200;ADD3;TNPO1;ELMO1;JAK1;RORA;GGT5;RESF1;FAM43A;ST6GAL1;INPP5D;IFITM2	GCST90002302	PMID:32888493	2.0776840716512854
EFO_0009931	0.008907426560949724	EFO_0009931	measurement	18	4.133218069778783	Medication use (agents acting on the renin-angiotensin system)	SOX7;CDKN2B;ZFP36L2;SLC4A7;FOSL2;NRIP1;TRIB1;CMIP;PLPP3	GCST90018988	PMID:34594039	2.0502477495894387
EFO_0004348	0.009628984680952293	EFO_0004348	measurement	29	2.926212053681969	Hematocrit	FAM43A;ACO1;EDN1;DHRS3;RBMS2;CTSZ;ATP8B1;PPP1R3B;GPRC5A;RAI14;RGS3;PTPN1;MECOM;PRKAG2;NFIB;CITED2;NRG1;MYC	GCST90002308	PMID:32888493	2.0164195042261004
EFO_0009270	0.010020342116242859	EFO_0009270	measurement	47	2.273745752854388	Heel bone mineral density	ARHGAP26;ZEB2;TEK;EHD4;PLCB1;SVIL;PRXL2A;MMP16;LCORL;CYP26B1;FLI1;HSP90B1;TCF4;NFAT5;NFIA;CMIP;KDR;TNFRSF19;RHOJ;NFIB;ST6GALNAC3;MARCKS;CD109;GRB10;TGFBR2;FOXO1;QKI;DUSP4;CALCRL	GCST007066	PMID:30595370	1.9991174504587925
EFO_0004509	0.010707289173208746	EFO_0004509	measurement	29	2.864131459953543	Hemoglobin concentration	TPM1;ACO1;EDN1;DHRS3;SMAD1;ATP8B1;PPP1R3B;GPRC5A;RAI14;RGS3;PTPN1;MECOM;ADGRG6;PRKAG2;CITED2;NRG1;NFIB;MYC	GCST90002314	PMID:32888493	1.9703204681164026
EFO_0009270	0.01126228937034134	EFO_0009270	measurement	27	2.4136934375740347	Heel bone mineral density	ARHGAP26;MYO10;FAT1;CPEB2;CREB5;PDE2A;PTHLH;CRIP1;FOS;KLF6;CALD1;TEAD1;FOXN3;CAPZB;MAP1B;PEAK1;TNFRSF19;ARID5B;CD109;GRB10;GTF2I;HIPK1;RFX2;EMP1;ETS2;EML1;CALCRL	GCST007066	PMID:30595370	1.9483733182019036
EFO_0010736	0.01126228937034134	EFO_0010736	measurement	27	2.5073279811280353	Cortical surface area	EPHB3;TACC1;DPYSL3;NRP1;SLC12A8;CORO1C;F2R;DPYSL2;ZNF474;NBL1;CALD1;FBN1;CELF2;DAAM1;ACTN4;TES;RND3;EXT1;GLS;FRMD4B;LAMC1;DAPK1;ELK3;EML1;CALCRL	GCST90091060	PMID:34560273	1.9483733182019036
EFO_0007988	0.011703310587868257	EFO_0007988	measurement	47	2.670914046485297	White blood cell count	TGM2;ZEB2;FOXP1;EHD4;PLCB1;APOLD1;PTMA;IFITM2;BIN1;ERG;LYN;CMIP;SPTBN1;GGT5;ST8SIA4;ACVRL1;NREP;ITGA10;CALCRL;ETV1	GCST90002378	PMID:32888493	1.9316912693078205
EFO_0007988	0.011950206978995076	EFO_0007988	measurement	8	2.875295535672894	White blood cell count	ZEB2;CCDC69;ATP2B4;ETS1;PLCB1;ANTXR2;BIN1;LYN;CMIP;SPTBN1;GGT5;ACVRL1;CHD7;PLAUR;NRIP1;ITGA10;ZNF366;PLPP3;CALCRL	GCST90002378	PMID:32888493	1.9226245726190254
EFO_0004527	0.012503120494968416	EFO_0004527	measurement	3	3.852841996215605	Mean corpuscular hemoglobin	EXO1;ERI1;PRIM1;PDS5B;TYMS;PARP1;CDCA7;RFC1;ZNF367;E2F8;RRM1;MCM4	GCST90018964	PMID:34594039	1.9029815834226451
EFO_0007789	0.01283669259814519	EFO_0007789	measurement	2	4.367394530421878	A body shape index	MAFB;FN1;BMP4;LAMB1;CMIP;LAMA4;COL18A1;HHIP;MFAP2;CYTL1	GCST90020024	PMID:34021172	1.8915468587751976
EFO_0009270	0.01283669259814519	EFO_0009270	measurement	2	2.5478927203065136	Heel bone mineral density	FAT1;SEMA3A;CRIP1;PRXL2A;FN1;TGFBI;HHIP;CALD1;HSP90B1;NAV1;PTGIS;BMP4;RBMS3;CMIP;AXL;CYTL1;KCNMA1;TGFBR2;KLF9;SMAD3;ADAMTSL1;SGIP1	GCST007066	PMID:30595370	1.8915468587751976
EFO_0004713	0.012838034396968472	EFO_0004713	measurement	35	2.682234554020126	Lung function (FEV1/FVC)	FLT1;DLC1;ARHGAP24;JAG1;CFDP1;ADAMTS9;LTBP1;CALD1;MFAP2;SMG6;NTM;SH3PXD2A;SPRY2;SMURF2;THSD4;RAI14;GJA1;FOXF1;SMAD3;MMP14;FGFR1;FRMD4A;JMJD1C	GCST90025978	PMID:34226706	1.8915014650442017
EFO_0010701	0.01328004433147177	EFO_0010701	measurement	3	3.304975922953451	Mean reticulocyte volume	POLE;FANCA;PRIM1;ATAD5;HELLS;TYMS;DDX11;CDCA7;RFC1;MCM4;RRM1;RPA1;CENPQ;E2F2	GCST90025975	PMID:34226706	1.8768004752028336
EFO_0004340	0.013698297517277311	EFO_0004340	measurement	35	2.5040903616959427	Body mass index	INKA2;RGS17;ABHD17C;PREX1;MACF1;FEZ2;ZSWIM6;RBMS1;PTPN7;CDCP1;RORA;MFAP2;SMG6;NTM;NLGN1;RTN4;TLE1;ITPRID2;EXT1;TRIB1;FGFR1;MEF2C;JMJD1C	GCST009004	PMID:30239722	1.863333405456489
EFO_0004464	0.013698297517277311	EFO_0004464	measurement	35	2.220781628680025	Vertex-wise sulcal depth	DLC1;MICAL2;INKA2;CHIC2;JAG1;NRP1;S1PR1;MACF1;ADAMTS9;PDLIM4;RBMS1;PLEKHG1;LTBP1;RORA;CALD1;SMG6;TCF4;FAM107B;COL27A1;THSD4;CDC42EP3;ANK3;VEPH1;MAP4K4;EXT1;FRMD4B;FGFR1;MEF2C;DMRTA1;JMJD1C	GCST90095129	PMID:34910505	1.863333405456489
EFO_0006336	0.013698297517277311	EFO_0006336	measurement	35	3.0060004407103347	Diastolic blood pressure	LRRC38;ADAMTS9;SLC4A7;ZFP36L1;ADGRL4;DOCK4;MMP14;HIPK2;PLCB1;CEP170;CFDP1;SMG6;MFAP2;SH3PXD2A;AAMDC;GNG11;PREX1;JMJD1C	GCST90000059	PMID:33230300	1.863333405456489
EFO_0007990	0.013698297517277311	EFO_0007990	measurement	35	2.8286808394243774	Neutrophil percentage of white cells	CAV2;CDKN2B;PKIA;EHD4;TGIF1;PLCB1;PREX1;CSF3;RBMS1;ANTXR2;ADGRL4;AKAP13;SH2D3C;FAM241A;GJA1;PLAUR;TRIB1;MEF2C;JMJD1C	GCST90002399	PMID:32888494	1.863333405456489
EFO_0007991	0.014488411893483811	EFO_0007991	measurement	47	2.533544841886988	Eosinophil percentage of white cells	ARHGAP26;ZEB2;CD200;FOXP1;ST6GAL1;INPP5D;SH2B3;FLI1;UHRF2;RORA;FAM43A;IFITM2;LMO2;ERG;CMIP;ELMO1;GGT5;NFATC2;FOXO1;JAK1;RESF1	GCST90002382	PMID:32888494	1.8389792158880636
EFO_0009924	0.015013503203603494	EFO_0009924	measurement	8	4.988739822188965	Medication use (drugs used in diabetes)	WFS1;LPP;ITGA1;ETS1;BCL2L11;MEF2C;ACTN1;NFATC2;CLEC14A	GCST90018981	PMID:34594039	1.8235179590240005
EFO_0004840	0.016115149711710415	EFO_0004840	measurement	35	2.5620438568880495	Cortical thickness	DLC1;MICAL2;JAG1;NRP1;MACF1;PPFIBP1;ADAMTS9;PLEKHG1;RORA;CALD1;SH3PXD2A;TCF4;FAM107B;THSD4;CDC42EP3;EXT1;FRMD4B;FGFR1;MEF2C;DMRTA1;JMJD1C	GCST90091061	PMID:34560273	1.792765655484089
EFO_0007989	0.016602515411377836	EFO_0007989	measurement	47	2.4850279898218828	Monocyte percentage of white cells	FLT1;ZEB2;DACH1;PLCB1;ST3GAL5;LPP;SH2B3;FLI1;PTMA;HSP90B1;IFITM2;BIN1;AKAP13;ERG;LYN;GGT5;MARCKS;FOXO1;PNRC1;JAK1;MEF2C	GCST90002394	PMID:32888494	1.779826107952648
EFO_0007993	0.016970582242287063	EFO_0007993	measurement	35	2.6397787541412505	Lymphocyte percentage of white cells	CDKN2B;PKIA;EHD4;PLCB1;S1PR1;PREX1;CSF3;RBMS1;DAP;ANTXR2;ADGRL4;AKAP13;IVNS1ABP;FAM241A;PLAUR;TRIB1;SMAD3;MEF2C;JMJD1C	GCST90002389	PMID:32888494	1.7703032572536503
EFO_0009928	0.016970582242287063	EFO_0009928	measurement	35	6.123912142561127	Medication use (diuretics)	NFATC2;SLC4A7;NRIP1;PLEKHG1;SLC7A1;PLCB1;ABHD17C	GCST90018985	PMID:34594039	1.7703032572536503
EFO_0005674	0.017883341973590643	EFO_0005674	measurement	35	13.811162790697674	White matter microstructure (mean diusivities) [Superior fronto-occipital fasciculus]	CD82;HBEGF;CDKN2B;SH3PXD2A	GCST009538_20	PMID:31666681	1.7475513185901903
EFO_0005674	0.017883341973590643	EFO_0005674	measurement	35	13.811162790697674	White matter microstructure (fractional anisotropy) [Anterior corona radiata]	CD82;HBEGF;CDKN2B;SH3PXD2A	GCST009539	PMID:31666681	1.7475513185901903
EFO_0005674	0.017883341973590643	EFO_0005674	measurement	35	13.811162790697674	White matter microstructure (fractional anisotropy) [Body of corpus callosum]	CD82;HBEGF;CDKN2B;SH3PXD2A	GCST009539_4	PMID:31666681	1.7475513185901903
EFO_0005674	0.017883341973590643	EFO_0005674	measurement	35	13.811162790697674	White matter microstructure (fractional anisotropy) [Cingulate gyrus]	CD82;HBEGF;CDKN2B;SH3PXD2A	GCST009539_5	PMID:31666681	1.7475513185901903
EFO_0005674	0.017883341973590643	EFO_0005674	measurement	35	13.811162790697674	White matter microstructure (radial diusivities) [Anterior corona radiata]	CD82;HBEGF;CDKN2B;SH3PXD2A	GCST009540	PMID:31666681	1.7475513185901903
EFO_0005674	0.017883341973590643	EFO_0005674	measurement	35	13.811162790697674	White matter microstructure (radial diusivities) [Splenium of corpus callosum]	CD82;HBEGF;CDKN2B;SH3PXD2A	GCST009540_18	PMID:31666681	1.7475513185901903
EFO_0007989	0.017883341973590643	EFO_0007989	measurement	35	2.498831650481274	Monocyte percentage of white cells	FLT1;DOCK10;CDKN2B;TGIF1;PLCB1;S1PR1;KLF6;SH2B3;RBMS1;VMP1;ZYX;AKAP13;SH2D3C;MARCKS;IVNS1ABP;PLAUR;NRIP1;JAK1;MEF2C;JMJD1C	GCST90002394	PMID:32888494	1.7475513185901903
EFO_0007993	0.01812023490069673	EFO_0007993	measurement	36	2.8838512831869294	Lymphocyte percentage of white cells	ATXN2;ATF7;TET2;IFI16;ELF1;ZBTB16;ZBTB38;MIER1;ZNF292;RBMS1;KLF3;ANTXR2;ATXN1;AKAP13;ZFP36L2;ACAP2;MBNL1;UBR5;NR3C1;JMJD1C	GCST90002389	PMID:32888494	1.7418361766694075
EFO_0010736	0.018127351296712866	EFO_0010736	measurement	50	2.475570224553545	Cortical surface area	COL5A2;TJP1;MICAL2;TACC1;DPYSL3;JAG1;RALBP1;F2R;ALCAM;BMP6;NCKAP5;LTBP1;PLXNA2;HHIP;CALD1;NOL4L;SMG6;FBN1;NAV1;TCF4;TPM1;THSD4;DAAM1;FRMD4B;HES1	GCST90091060	PMID:34560273	1.7416656488144644
EFO_0004344	0.018523669174757153	EFO_0004344	measurement	18	3.6577047547921335	Birth weight	MAFB;IL1B;C9;NRIP1;TRIB1;JAG1;PDE4B;HHEX;MYC	GCST008362	PMID:31043758	1.732272983932756
EFO_0004736	0.018783636892688013	EFO_0004736	measurement	18	3.3495037747976424	Aspartate aminotransferase levels	SDCBP;SAMD4A;SLC4A7;EPHA2;CSF1;C9;TRIB1;G0S2;ZNF827;VEGFA	GCST90018944	PMID:34594039	1.7262203157170906
EFO_0004312	0.01928481059178581	EFO_0004312	measurement	2	2.8393297901089993	Lung function (FVC)	HTRA1;RPL34;DKK3;FN1;ADAMTS18;RPL37A;HMGA1;EFEMP1;SEC61B;THBS1;PDIA4;ADAMTSL1;MFAP2;CYTL1;CRIM1;LTBP2	GCST007081	PMID:30595370	1.7147846222553522
EFO_0010700	0.019368681503283067	EFO_0010700	measurement	47	2.1752687161166997	High light scatter reticulocyte percentage of red cells	ZEB2;TSPAN15;FOXP1;EHD4;NRP1;PLCB1;GFOD1;PLD1;ST6GAL1;INPP5D;GMPR;SH2B3;F2R;LCORL;NUDT4;FAM43A;KCNE4;SWAP70;ATP2B1;AKAP13;NCOA7;STAT1;ITPR2;GLS;RGL1;QKI;IL6ST	GCST90002386	PMID:32888494	1.7128999422823425
EFO_0010700	0.019368681503283067	EFO_0010700	measurement	47	2.1752687161166997	Immature fraction of reticulocytes	ZEB2;TSPAN15;FOXP1;EHD4;NRP1;PLCB1;GFOD1;PLD1;ST6GAL1;INPP5D;GMPR;SH2B3;F2R;LCORL;NUDT4;FAM43A;KCNE4;SWAP70;ATP2B1;AKAP13;NCOA7;STAT1;ITPR2;GLS;RGL1;QKI;IL6ST	GCST90002387	PMID:32888494	1.7128999422823425
EFO_0010700	0.019368681503283067	EFO_0010700	measurement	47	2.1752687161166997	Reticulocyte fraction of red cells	ZEB2;TSPAN15;FOXP1;EHD4;NRP1;PLCB1;GFOD1;PLD1;ST6GAL1;INPP5D;GMPR;SH2B3;F2R;LCORL;NUDT4;FAM43A;KCNE4;SWAP70;ATP2B1;AKAP13;NCOA7;STAT1;ITPR2;GLS;RGL1;QKI;IL6ST	GCST90002406	PMID:32888494	1.7128999422823425
EFO_0005090	0.019571001744230564	EFO_0005090	measurement	18	3.968273327736683	Basophil count	MAFB;FOXO1;CDKN2B;TRIB1;CEBPD;NFKB1;VMP1;MYC	GCST90002296	PMID:32888493	1.708386944354399
EFO_0005091	0.019732040391069457	EFO_0005091	measurement	31	3.2739041562570974	Monocyte count	KLF6;LPP;ANXA3;FN1;VSIR;DACH1;UBE2H;CNN2;ZYX;CREB5;TLN1;YWHAH;TSPO;NAP1L4;PMAIP1;RBPMS	GCST90002344	PMID:32888493	1.704828004217365
EFO_0004587	0.02001383091520782	EFO_0004587	measurement	31	3.1455525606469004	Lymphocyte counts	COL4A1;LPP;RTN4;ANXA6;VSIR;CAV1;UBE2H;DACH1;TCIM;PVR;PPP1R3B;JAK1;B3GNT2;CALD1;VMP1;RBPMS	GCST90002320	PMID:32888493	1.698669773627973
EFO_0010736	0.020047223449653713	EFO_0010736	measurement	8	2.3731739799712885	Cortical surface area	COL5A2;ZEB2;NR2F2;ETS1;ARL4C;SULF2;ADAMTS9;PLEKHG1;COL18A1;NBL1;MFAP2;SH3PXD2A;NAV1;ATOX1;PLXND1;ADAMTS18;TMEM273;MEIS2;AFAP1L1;CHD7;FGFR1;MEF2C;ELK3;CALCRL	GCST90091060	PMID:34560273	1.6979457688789619
EFO_0004527	0.021730960105644046	EFO_0004527	measurement	12	3.8909644019853764	Mean corpuscular hemoglobin	KLF6;HMGB1;STK17A;STK17B;TYMS;FOXP1;E2F8;GLRX5;NEK2;RHNO1;PABPC1;CCNA2	GCST90018964	PMID:34594039	1.6629210854893246
EFO_0004840	0.02196133044660797	EFO_0004840	measurement	27	2.617757584192733	Cortical thickness	EFNA5;NRP1;TUBA1A;SLC12A8;CORO1C;DPYSL2;ZNF474;NBL1;CALD1;FBN1;DAAM1;ACTN4;EXT1;LRRFIP2;NRP2;FRMD4B;LAMC1;EML1;TES;CALCRL	GCST90091061	PMID:34560273	1.658341353287618
EFO_0005128	0.02222339775268603	EFO_0005128	measurement	18	8.57392361333248	Albumin-globulin ratio	NFKB1;ETS1;C9;IL1R1	GCST005987	PMID:29403010	1.653189540695245
EFO_0009941	0.023304827983296354	EFO_0009941	measurement	18	8.236584916098101	Medication use (adrenergics, inhalants)	SMAD3;LRRC32;ZFP36L1;TSLP	GCST90018999	PMID:34594039	1.6325540983173599
EFO_0009931	0.023970500685682006	EFO_0009931	measurement	35	3.7819354838709676	Medication use (agents acting on the renin-angiotensin system)	CDKN2B;SLC4A7;NRIP1;PLEKHG1;SLC7A1;TRIB1;HIPK2;PLCB1;MEF2C;ABHD17C	GCST90018988	PMID:34594039	1.620322894512116
EFO_0010701	0.024069871896745143	EFO_0010701	measurement	42	3.6310702355646174	Mean reticulocyte volume	HMGB1;ITGB3BP;FANCA;PRIM1;HELLS;TYMS;SKP2;FOXM1;RHNO1;RRM1;RPA1;MCM4;CENPQ;COPS3	GCST90025975	PMID:34226706	1.6185262210953375
EFO_0007788	0.025474050377157987	EFO_0007788	measurement	2	3.4948905868288374	Waist-hip index	MAFB;FN1;COL6A2;LAMB1;LAMA4;CMIP;COL18A1;HHIP;CYTL1;COL8A1;COL5A1	GCST90020027	PMID:34021172	1.5939019966698034
EFO_0004840	0.026252861742495748	EFO_0004840	measurement	2	2.7006440532417346	Cortical thickness	COL5A2;DKK3;NR2F2;ALCAM;ADAMTS18;BMP4;RPL37A;NRP2;IGFBP3;LAMC1;HHIP;CALD1;SEMA3A;FBN1;CRIM1;NAV1	GCST90091061	PMID:34560273	1.5808233485920025
EFO_0004344	0.028026825989177297	EFO_0004344	measurement	36	3.8170368103028034	Birth weight	KLHL24;MIER1;SPRED1;TET2;NR2F2;PLEKHA1;RB1;BAZ2B;RORA;LIMS1;WSB1	GCST008362	PMID:31043758	1.5524260828832108
EFO_0004535	0.028026825989177297	EFO_0004535	measurement	36	3.7541963618518643	Serum albumin levels	SPAG9;ATXN2;CPEB4;TNPO1;MAP4K5;BBX;RORA;TCF7L2;CALCRL;ZNF148;MBNL1	GCST90018945	PMID:34594039	1.5524260828832108
EFO_0004584	0.028026825989177297	EFO_0004584	measurement	36	2.6963768595377813	Mean platelet volume	KIF1B;WASL;ATXN2;NFAT5;KLF9;TET2;STRN;GLS;AFF1;SAV1;PHIP;TNPO1;GCC2;KLF3;SECISBP2L;BBX;JMJD1C;ZBTB38	GCST90002349	PMID:32888493	1.5524260828832108
EFO_0007788	0.029455650413754524	EFO_0007788	measurement	39	3.5733941678238446	Waist-hip index	COL4A1;PLXND1;ZNF521;FN1;FNDC3B;COL6A2;ABCA1;ZFP36L1;CMIP;LAMA4;NRP1;COL18A1;CYTL1;COL5A1;CALCRL	GCST90020027	PMID:34021172	1.5308313831134952
