term	adj_pval	trait_efos	trait_category	program_name	enrichment	trait_reported	genes	study_id	pmid	-log10(adj_pval)
EFO_0007876	0.04405346762561052	EFO_0007876	measurement	1	2.35271754007117	Insomnia [Female]	LHFPL6;MEIS1;BTBD9;FOXP2;AGAP1;PDE4B;NFIB;TANC2;PLCL1;FOXP1;RASGRF2;DCC;KLF7	GCST007988_2	PMID:30804565	1.3560199008411298
EFO_0007876	0.04405346762561052	EFO_0007876	measurement	1	2.35271754007117	Insomnia [Male]	LHFPL6;MEIS1;BTBD9;FOXP2;AGAP1;PDE4B;NFIB;TANC2;PLCL1;FOXP1;RASGRF2;DCC;KLF7	GCST007988_3	PMID:30804565	1.3560199008411298
EFO_0007985	0.04412885278135409	EFO_0007985	measurement	28	1.9283510581207082	Plateletcrit	SMG6;BMP2;LDLRAD4;IRS2;WWOX;TESC;VIM;GAB2;CYP26A1;GYPE;PLEKHA6;PAN3;ZFPM2;DACH1;PREX1;STAG1;ALPK2;DENND2A;PLSCR4;LMCD1;CCND2;PLCB1;MYC;PSTPIP2;ARHGAP42;SVIL;EOMES;AFF3;KIT;P3H2	GCST90002400	PMID:32888494	1.3552773627681634
EFO_0007993	0.04412885278135409	EFO_0007993	measurement	28	2.1417533182803408	Lymphocyte percentage of white cells	AUTS2;PLAGL1;TNIK;HS6ST1;GYPB;IRX3;DACH1;TTC28;PREX1;ELMO1;IFITM2;PDCD4;BCL11B;CDA;PLCB1;ARHGAP42;TLE4;SMAD3;KIT;GRAMD1B;GATA6;LDLRAD3;STEAP1B	GCST90002389	PMID:32888494	1.3552773627681634
EFO_0005208	0.044208705035736935	EFO_0005208	measurement	19	2.0228550232544866	Estimated glomerular filtration rate	KCNMA1;CDC14A;MPPED2;STC1;FOXO3;DACH1;EYA4;SMAD3;NRG1;CGNL1;PRRX1;TANC1;ARID5B;ERBB4;PITPNC1;STON2;MLLT3	GCST008058	PMID:31152163	1.3544922062900207
EFO_0007905	0.044208705035736935	EFO_0007905	measurement	19	9.213333333333333	Joint mobility (Beighton score)	VCAN;ABI3BP;BCKDHB	GCST003998	PMID:27182965	1.3544922062900207
EFO_0004980	0.04434923051645234	EFO_0004980	measurement	15	1.7368807661635488	Appendicular lean mass	SMG6;LARP7;SPRY4;AUTS2;KCNMB4;SHROOM3;WWOX;TC2N;PHGDH;MPP7;SDC2;GLI3;BCKDHB;E2F7;SOCS5;ZFHX4;SUPT3H;FOXP1;ATRN;GLCCI1;ZNF608;DIS3L2;ATAD2;ZBTB20;EPB41L2;ANK3;CDCA2;CPS1;RNASEH2B;MBNL1;CRISPLD1;IL17RD;LTBP1;VCAN;NFKBIA;PTPN13;ZSWIM6;RAD51B;ARHGAP26;SCMH1;MMP16;HES1;HMGA2;HDAC7	GCST90000025	PMID:33097823	1.353113911015068
EFO_0007660	0.04434923051645234	EFO_0007660	measurement	15	3.106874951666538	Neuroticism	LSAMP;SCAI;FHIT;SLC7A11;CTTNBP2;STAG1;SDK1;LINGO2;MBNL1;TOX3;ASCC3;VPS54	GCST007339	PMID:30643256	1.353113911015068
EFO_0010724	0.04434923051645234	EFO_0010724	measurement	15	3.3551650209862003	Leisure sedentary behaviour (television watching)	FHIT;ST3GAL3;PDSS2;NOVA1;AUTS2;ZBTB20;AFF3;FOXP1;HMGA2;GLCCI1;ZNF608	GCST010084	PMID:32317632	1.353113911015068
EFO_0010724	0.04434923051645234	EFO_0010724	measurement	15	3.3551650209862003	Leisure sedentary behaviour (computer use)	FHIT;ST3GAL3;PDSS2;NOVA1;AUTS2;ZBTB20;AFF3;FOXP1;HMGA2;GLCCI1;ZNF608	GCST010085	PMID:32317632	1.353113911015068
EFO_0007946	0.0447228733211362	EFO_0007946	measurement	0	7.740797636632201	Frequency of tiredness / lethargy in last 2 weeks	NLGN1;NTM;NRXN1;CADM2	NEALE2_2080		1.349470302003849
EFO_0005671	0.044798327291021366	EFO_0005671	measurement	23	3.921965272421013	Lifetime smoking index	BDNF;CADM2;TLE4;OTX2;SORCS3;PLCL2;REV3L;CA10	GCST009096	PMID:31689377	1.3487382016679583
EFO_0004340	0.044837866924407326	EFO_0004340	measurement	6	2.1186679804081168	Body mass index	DIAPH3;AGAP1;BACH1;ZCCHC7;SLC39A8;RANBP17;L3MBTL3;RPS6KA5;CACNB2;AKT3;NPC1;BMPR1B;HMGB1;ADGRL2;BCL11A;NFIB;NEDD1;TRPS1;ADK;TLE4;TLE1;RCN1;ROBO1;MMP16;ASCC3;XKR6	GCST009004	PMID:30239722	1.3483550563133373
EFO_0004840	0.044837866924407326	EFO_0004840	measurement	6	2.199027285099168	Cortical thickness	DIAPH3;AGAP1;ADAMTS19;MAGI1;GLI3;SLC39A8;FMNL2;CTBP2;FOXP1;AKT3;BCL11A;TMTC2;NFIB;PRDM5;LAMA1;SLCO1A2;FNIP2;VCAN;RUNX1T1;NHSL1;EFNA5;ROBO1;HMGA2;SEMA3A	GCST90091061	PMID:34560273	1.3483550563133373
EFO_0007006	0.045089583321960384	EFO_0007006	measurement	19	2.4797428861406607	Depressive symptoms	SOX6;LSAMP;PCDH9;NEGR1;CYP7B1;GRM5;GLIS3;ERBB4;ASXL3;MAML3;SOX5	GCST007340	PMID:30643256	1.3459237780402795
EFO_0004308	0.04509967916816946	EFO_0004308	measurement	19	1.8601781346624209	White blood cell count	EDNRA;SOX5;ITGA4;CREB5;FMNL2;SESN3;ZNF516;KLF12;EYA4;FOXP1;GLCCI1;ATXN1;CDK6;FBXL17;TNFAIP8;FN1;HOXA9;TNS3;CCDC92;HMGA2;SCD5	GCST90018978	PMID:34594039	1.3458265476118227
EFO_0004343	0.0452811135162866	EFO_0004343	measurement	1	2.019259122387623	Waist-hip ratio	PLXND1;MEF2C;CDH13;KCNJ2;CMIP;ARL15;COL4A2;ABCA1;SDCCAG8;CALCRL;EBF1;MECOM;NRP1;GRB10;ITGA9;NR5A2;TBC1D22A;MAML3	GCST008996	PMID:30239722	1.3440829018720672
EFO_0006525	0.04542212969522144	EFO_0006525	measurement	1	3.9884269544060085	Cigarettes smoked per day (MTAG)	FBXL17;MEF2C;SOX6;PLCL2;PDE4B;FOXP1	GCST007463	PMID:30643251	1.3427325069899219
EFO_0007993	0.04560317761828774	EFO_0007993	measurement	25	1.8537005163511187	Lymphocyte percentage of white cells	AUTS2;UBASH3B;CDKN2B;IRS1;RSPO3;COL4A1;TNIK;ITGA4;CREB5;PLAUR;MAFB;TTC28;FOXP1;RUNX2;ATXN1;CDK6;PLCB1;MBNL1;GPR183;CHSY1;ARID5B;SPRED2;LDLRAD3;HDAC7	GCST90002389	PMID:32888494	1.3410048947476914
EFO_0006335	0.04563059710686419	EFO_0006335	measurement	13	10.817640174486648	Systolic blood pressure	PDE8A;MBNL1;GAB2	GCST90000066	PMID:33230300	1.3407438481565628
EFO_0007825	0.04565199038271068	EFO_0007825	measurement	22	2.358685497609496	Balding type 1	EPC1;RAD51B;TLE4;FMN1;LGR4;ZNF423;PRKD1;ZEB2;PBX1;ZNF521;GSE1;SEMA3D;ATXN1;RORA;PAX3;REV3L	GCST007038	PMID:30595370	1.340540282896734
EFO_0004464	0.04591045237511387	EFO_0004464	measurement	7	1.82164312341163	Vertex-wise sulcal depth	TENM2;SHROOM3;ATP8A2;MAGI1;SPATA16;HDAC9;ROBO2;ADGRV1;TCF7L2;SLIT2;FOXP1;COL18A1;SFRP1;SEMA3A;PLXDC2;EPB41L2;ANK3;LAMA1;CPS1;VCAN;LAMA2;EPHB1;ARHGAP23;FBXO16;NHSL1;MGMT;RAD51B;FGFR2;VCL;HECW1;NR3C2;APBB2;VEPH1;CDC42BPA	GCST90095129	PMID:34910505	1.338088427925598
EFO_0009718	0.04592620721502675	EFO_0009718	measurement	0	2.421951631997294	Peak expiratory flow	TRABD2B;ERC2;JAZF1;MTCL1;GNA12;C1GALT1;UST;CHRM3;FRY;ELAVL2;SEMA3A;PDZRN3;B4GALNT3;SORL1	GCST007430	PMID:30804560	1.33793941901924
EFO_0009749	0.04592620721502675	EFO_0009749	measurement	0	2.523155776407224	Age at first sexual intercourse	RANBP17;CAMKMT;HCN1;CADM2;UNC79;BCL11A;CACNA2D3;NEGR1;FZD7;DUSP6;SDK1;RUNX1T1;ZNF608	GCST90000047	PMID:34211149	1.33793941901924
EFO_0009270	0.04603803588104145	EFO_0009270	measurement	2	1.759427309016779	Heel bone mineral density	ATXN7L1;AUTS2;CMIP;ZNF423;BMPR1A;WWOX;UBE3D;BCKDHB;TCF7L2;FMNL2;FAM13A;ERC2;NOS1AP;SUPT3H;KLF12;CABLES1;PTPRJ;PLXDC2;ANK3;PLCB1;TMTC2;BCL11A;BCAS3;FOXN3;SLC35F1;TRPS1;CRADD;SUMF1;MGMT;RAD51B;ARHGAP26;DENND1A;ROBO1;THSD4;ATG7	GCST007066	PMID:30595370	1.336883212935841
EFO_0004346, EFO_0006930	0.04618759106410892	EFO_0004346, EFO_0006930	measurement	29	2.601272415406206	Subcortical volume (min-P)	TNC;NUAK1;AFAP1;CRB2;PAPPA;DTWD2;PLEC;PTCH1;ZNF521;DCC;TNIK;FAT3;TRPS1;KIF26B	GCST010698	PMID:32665545	1.3354746879991013
EFO_0004346, EFO_0006930	0.04618759106410892	EFO_0004346, EFO_0006930	measurement	29	2.601272415406206	Subcortical volume (MOSTest)	TNC;NUAK1;AFAP1;CRB2;PAPPA;DTWD2;PLEC;PTCH1;ZNF521;DCC;TNIK;FAT3;TRPS1;KIF26B	GCST010702	PMID:32665545	1.3354746879991013
EFO_0004695	0.04618759106410892	EFO_0004695	measurement	29	3.239759920824953	Intraocular pressure	MYOF;AFAP1;LMX1B;ZEB2;CDH11;ANTXR1;ADAMTS6;FERMT2;FOXC1;GAS7	GCST006412	PMID:29785010	1.3354746879991013
EFO_0004784	0.04618759106410892	EFO_0004784	measurement	29	1.8123454113658983	Educational attainment (years of education)	LARGE1;TENM2;CADM1;DIAPH3;AUTS2;ZNF423;NRG1;ZEB2;TENM4;TESC;DSCAM;NELL1;DCC;CPEB2;SOX5;PRTG;KCNJ3;DAB1;DUSP10;PRR16;EXT1;OTX2;CNTNAP5;FARP1;ZNF521;FAT3;RUNX1T1;CDH2;MEGF9;AFF3;ACVR2A;FZD7;PENK	GCST006442	PMID:30038396	1.3354746879991013
EFO_0009930	0.04657919090496007	EFO_0009930	measurement	11	3.099163316554621	Medication use (calcium channel blockers)	ARL15;PLCB1;PDE3A;ENPEP;RGL3;FBN2;ARHGAP42;ATP2B1;CDK6	GCST90018987	PMID:34594039	1.3318080595661084
EFO_0010701	0.04659557687044659	EFO_0010701	measurement	17	2.5288886682962946	Mean reticulocyte volume	MDM2;ACSBG1;PHGDH;HMGA1;HELLS;MCM4;PBX1;FOXP1;FANCA;HMGB1;PCBP1;EPB41L2;TFRC;CDCA2;TYMS;RAD51B;ANLN;TXN;NREP;SPIDR;SLC7A5	GCST90025975	PMID:34226706	1.331655307171126
EFO_0004617	0.04663388716579143	EFO_0004617	measurement	10	1.8451436598849602	Cystatin C levels	AUTS2;GRB10;DOCK9;COL4A1;ITPR3;ADAMTS7;KLF7;SETBP1;LRMDA;KIAA1217;PLXNB2;HEG1;FARP1;RGS5;ARL15;GAB1;TNK2;FGD5;PLPP3;COL4A2;MECOM;PLCL1;CCDC92;MBNL2;FLT1;ADAMTS4;SPRED2;MEIS1	GCST90025945	PMID:34226706	1.3312983824375808
EFO_0007788	0.04697739261089028	EFO_0007788	measurement	24	2.2009982552618212	Waist-hip index	MAFB;ZFP36L1;LEPR;PDE3A;CPEB4;CITED2;TNFAIP8;ELMO1;LAMB1;PBX1;GSE1;SEMA3D;FN1;ITGB8;ADAMTS9;TCF7L2;SLC39A8	GCST90020027	PMID:34021172	1.3281110915628207
EFO_0008393	0.04697739261089028	EFO_0008393	measurement	24	5.561754788472903	Reaction time	KCNJ3;FOXO3;NMNAT2;SEMA6D;TMEM229A	GCST006268	PMID:29844566	1.3281110915628207
EFO_0009926	0.0472013215259032	EFO_0009926	measurement	21	6.144949992956755	Medication use (vasodilators used in cardiac diseases)	CDKN2B;SLC22A3;ATP2B1;FLT1	GCST90018983	PMID:34594039	1.3260458419724162
EFO_0007996	0.047373348583428836	EFO_0007996	measurement	19	2.3429980159899424	Eosinophil percentage of granulocytes	HIVEP3;SMAD3;NFATC2;SPSB1;IKZF2;LPAR1;FOXO1;BACH2;APBB1IP;STAT1;SCD5;CREB5	GCST004617	PMID:27863252	1.3244659160973216
EFO_0004628	0.047397560341677004	EFO_0004628	measurement	21	1.9569669295696692	Insulin-like growth factor 1 levels	CDKN2B;FOXO1;GAB2;SLC22A3;JAG1;KLF12;FNDC3A;STXBP5;AKT3;RUNX2;APOE;COL1A2;DCBLD2;FOXO3;CPNE8;TRPS1;CAMK1D;PLCE1;HMGA2	GCST011520	PMID:33587031	1.3242440118578798
EFO_0005193	0.04744194833232364	EFO_0005193	measurement	12	11.275152185943552	IgG N-glycosylation phenotypes (multivariate analysis)	FUT8;ST6GAL1;HIVEP2	GCST009860	PMID:32128391	1.3238374837963631
EFO_0006335	0.04744194833232364	EFO_0006335	measurement	12	11.275152185943552	Systolic blood pressure	PDE8A;MBNL1;GAB2	GCST90000066	PMID:33230300	1.3238374837963631
EFO_0004532	0.0474647361033612	EFO_0004532	measurement	13	2.050129635495489	Gamma glutamyl transpeptidase	FOXO3;CDC42BPA;BCL2;ELF1;NFIB;EPHA2;ARHGEF15;SIPA1L2;LPP;RP1;CCND1;ZEB1;COL4A1;MYCT1;ITGA1;ACTG1;PALMD;YES1	GCST90018954	PMID:34594039	1.3236289293944152
EFO_0008354	0.047686480277254105	EFO_0008354	measurement	13	1.7905639921124055	Cognitive performance (MTAG) [MTAG]	DLL4;AUTS2;AGAP1;DCC;EPHA7;PREX1;SRGAP1;CELF2;FOXP1;KALRN;MAML3;CRIM1;MEF2C;FOXO3;FARP1;EXT1;NFIB;ZNF521;ZSWIM6;CDH2;PLCL1;DUSP6;PDE4D;MBNL2;PTPRF;PDE1C	GCST006570	PMID:30038396	1.3216047315098856
EFO_0004628	0.04773296891165785	EFO_0004628	measurement	26	2.096821877309682	Insulin-like growth factor 1 levels	WLS;CMIP;EPHA2;CDKN2B;GAB2;TCF7L2;JAG1;ARHGAP10;GLI2;AKT3;CREB3L2;RUNX2;APOE;COL1A2;RUNX1;ZFP36L1;PLCE1;PLEC;DPYD	GCST011520	PMID:33587031	1.3211815523957355
EFO_0004765	0.04804199026742448	EFO_0004765	measurement	2	2.7816344633422037	Predicted visceral adipose tissue	RANBP17;MAP2K5;FBXL17;FHIT;AUTS2;ANKS1A;NLGN1;NRXN3;LINGO2;PARD3B;TRIM66;TRPS1	GCST008744	PMID:31501611	1.3183790090906249
EFO_0005763	0.04820603521207496	EFO_0005763	measurement	27	1.9496942530363894	Pulse pressure	NOX4;SHROOM3;SYT10;CDKN2B;PRDM6;SVEP1;SPATS2L;BNC2;PDGFRA;NOTCH3;ATP2B1;FOXO3;TPM1;FN1;ARHGAP42;FHOD3;ENPEP;MECOM;HMGA2;NEBL	GCST90000061	PMID:33230300	1.3168985863416256
EFO_0007675, EFO_0008336	0.04842423906151936	EFO_0007675, EFO_0008336	measurement	16	12.270370814832594	Metastasis in stage I-III microsatellite instability low/stable colorectal cancer (time to event) [Cox proportional hazards regression model]	ASTN2;HAPLN3;EPHB1	GCST007434_2	PMID:30738427	1.3149371950586133
EFO_0004338	0.04846107111137878	EFO_0004338	measurement	9	1.9816586439437804	Weight	NCALD;SPRY4;BCL2;MAST4;DCC;SOX5;KLF7;L3MBTL3;KCNJ2;FBN2;KIAA1217;MEF2C;DGKH;EPB41L2;ST3GAL1;PDE4B;NID2;ZSWIM6;KIT;TAL1;ROBO1;NREP;HMGA2;LDB2	GCST90018949	PMID:34594039	1.3146069910936742
EFO_0004695	0.04864637813292177	EFO_0004695	measurement	10	3.016036245491669	Intraocular pressure	ETS1;CTTNBP2;ZNF516;ABCA1;LPP;MECOM;ANTXR1;GAB2;TSPAN18;MEIS1	GCST006412	PMID:29785010	1.312949488703758
EFO_0004535	0.04865189580585246	EFO_0004535	measurement	23	3.0035009919477185	Serum albumin levels	ZFPM1;THRB;UBASH3B;ARNTL;FGFR2;CPEB4;LNX1;PTPN3;EPHA2;STEAP1B;TCF7L2	GCST90018945	PMID:34594039	1.312900232025046
EFO_0004518	0.04895950185945734	EFO_0004518	measurement	16	2.038024750336339	Serum creatinine levels	MARK1;MBD5;CGNL1;BMP4;SOX5;MPPED2;STAG1;GLI2;APOE;ZBTB16;FBXL17;HOXA13;NOG;FOXO3;GATM;SVIL;SMAD3;KRT18;RNF152;EPB41L3	GCST90018979	PMID:34594039	1.3101630095877703
EFO_0004535	0.04923742121600616	EFO_0004535	measurement	10	2.546695020379231	Serum albumin levels	RIN3;FLT4;RFX8;ARL15;PLEC;JDP2;F2R;EPHA2;HLX;RBPMS;DOCK4;SLC45A4;PRDM1	GCST90018945	PMID:34594039	1.307704701089756
EFO_0004784, EFO_0008354	0.04924867106909567	EFO_0004784, EFO_0008354	measurement	22	2.8854549083934353	Cognitive aspects of educational attainment	CNTNAP4;KCNJ3;AUTS2;NOVA1;CLSTN2;PTCH1;SYT1;PDE4D;FOXP1;MAML3;PRKD1	GCST90011875	PMID:33414549	1.3076054840525708
EFO_0009390	0.0493616027442663	EFO_0009390	measurement	9	2.916458470304624	Sum neutrophil eosinophil counts	LYN;DOCK8;ETS1;KITLG;KIT;TNFRSF10C;RP1;ACVRL1;ADGRL4;ITGA4;CD34	GCST004613	PMID:27863252	1.306610747441382
EFO_0008378	0.049464435671804974	EFO_0008378	measurement	14	16.954160438465372	Mosquito bite size	RUNX2;IKZF1;LPP	GCST004863	PMID:28199695	1.30570694132263
EFO_0009930	0.049464435671804974	EFO_0009930	measurement	14	3.2859184667857724	Medication use (calcium channel blockers)	TBX3;PDE8A;ARL15;NPR3;ANKRD55;FBN2;ARHGAP42;APOE;ATP2B1;FAT1	GCST90018987	PMID:34594039	1.30570694132263
EFO_0009599	0.04948287967739826	EFO_0009599	measurement	29	8.734925373134327	Feeling hurt	LRP8;TENM2;NTN1;PTCH1	GCST006951	PMID:29500382	1.305545034353899
EFO_0004584	0.049586740207414375	EFO_0004584	measurement	13	1.8265095367920028	Mean platelet volume	EPC1;ANXA3;CITED2;MAST4;LRCH1;COL4A1;NID1;GRK5;ADAM19;HIVEP2;DOCK8;ZFPM2;LRRC8C;STXBP5;MEF2C;ZDHHC14;ACVRL1;MAP2K1;GLS;SDCCAG8;RNF145;MECOM;HHEX;HDAC7	GCST90002349	PMID:32888493	1.3046344409418984
EFO_0004842	0.049586740207414375	EFO_0004842	measurement	13	1.9112649862491198	Eosinophil counts	PDE8A;ZEB2;FOXO1;HIVEP2;TOX2;KCNJ2;SLC7A11;IL4R;RUNX2;ITPKB;HIVEP3;CDK17;HLX;ST3GAL6;JAK1;ARHGAP26;HHEX;BACH2;SPRED2;CXCR4;ERG	GCST90002302	PMID:32888493	1.3046344409418984
EFO_0009718	0.04977434157158602	EFO_0009718	measurement	13	2.2629576795054684	Peak expiratory flow	EPC1;COL15A1;SSH2;COL4A2;MSRB3;MECOM;CHRM3;STC2;PRSS23;MTHFD1L;THSD4;STC1;ITGA1;ADAM19	GCST007430	PMID:30804560	1.3029944762270869
EFO_0004305	0.0498133858229706	EFO_0004305	measurement	23	2.322464961563264	Red blood cell count	TYMS;KAT2B;THRB;TEX9;EPB41L5;AUTS2;ARNTL;FMN1;AGAP1;KITLG;MDM2;CPEB4;PLCL2;WWOX;FOXO1;GAS6;NDUFAF6	GCST90018971	PMID:34594039	1.3026539382062123
EFO_0004612	0.04996866948670405	EFO_0004612	measurement	19	1.782343616632118	HDL cholesterol levels	ABCA1;RSPO3;MPPED2;FOXP1;BMP7;COLEC11;ATXN1;ZNF608;ZBTB20;MYO5B;TNFAIP8;GRIA1;NID2;MXD4;VCAN;AKAP6;TRPS1;SLC16A9;ZFP36L1;AFF3;SMAD3;PDGFC;ALDH1A2	GCST010242	PMID:32203549	1.3013022143411923
EFO_0004337, EFO_0004784	0.05007364950615348	EFO_0004337, EFO_0004784	measurement	1	3.875542304924437	Cognitive ability (MTAG)	MEF2C;PLCL2;PLCL1;FOXP1;NPAS2;DCC	GCST005141	PMID:29186694	1.3003907548638316
EFO_0004533	0.05007364950615348	EFO_0004533	measurement	1	2.031641507968624	Serum alkaline phosphatase levels	RIN3;ITPKB;MEF2C;SOX6;RGS6;COL4A2;MGAT5;KLF12;ZBTB20;PIP4K2A;EBF1;PLCL1;RP1;FLI1;ITGA1;CRMP1;TNFRSF11A	GCST90018942	PMID:34594039	1.3003907548638316
EFO_0009930	0.05007364950615348	EFO_0009930	measurement	1	2.823084132362483	Medication use (calcium channel blockers)	PDE8A;SOX6;PLPP3;CMIP;ARL15;PLEKHG1;MECOM;PIK3CG;INSR	GCST90018987	PMID:34594039	1.3003907548638316
EFO_0004340	0.05048050346715902	EFO_0004340	measurement	5	1.889851171318782	Body mass index	SMG6;JADE2;RORA;BACH1;PRKD1;UNC5C;ERC2;SSH2;NRXN3;NPC1;SYT14;TRPM3;PCDH9;JAZF1;EXT1;ALCAM;CASZ1;PCDH7;TRPS1;MAGI2;NKAIN2;PAX2;ADK;TLE4;SALL4;MMP16;CCND1;RCAN2;PCSK2;XKR6;LDB2	GCST009004	PMID:30239722	1.2968763223075312
EFO_0004532	0.05066660789622229	EFO_0004532	measurement	1	2.020404678562281	Gamma glutamyl transpeptidase	CDC42BPA;BCL2;ELF1;NFIB;EBF1;JCAD;ARHGEF15;SIPA1L2;LPP;IQGAP2;RP1;ZEB1;COL4A1;MYCT1;ITGA1;SGIP1;YES1	GCST90018954	PMID:34594039	1.295278170532018
EFO_0005090	0.05066660789622229	EFO_0005090	measurement	1	2.4860236886632827	Basophil count	RIN3;ERG;ZFPM2;PLCL2;LRMDA;ZEB2;FOXO1;FLI1;SPRED2;BMP2K;LYST	GCST90002296	PMID:32888493	1.295278170532018
EFO_0007825	0.05066660789622229	EFO_0007825	measurement	1	2.0706766917293233	Balding type 1	MEF2C;EPC1;PRKCH;EPB41L2;BCL2;FYN;EBF1;LRMDA;ZEB2;ZNF521;MBNL1;FAR2;LTBP1;ATXN1;PRDM1;SETBP1	GCST007038	PMID:30595370	1.295278170532018
EFO_0005665	0.05068123567089056	EFO_0005665	measurement	20	8.968056787932564	White matter hyperintensity volume	VCAN;EFEMP1;PRAG1;CCDC88C	GCST011946	PMID:33293549	1.29515280502563
EFO_0004748	0.051203303147639705	EFO_0004748	measurement	25	10.01168384879725	Thyroid stimulating hormone levels	SPATA13;CADM1;TNS1	GCST006899	PMID:30367059	1.2907020215921288
EFO_0004832	0.05125175451167705	EFO_0004832	measurement	13	2.894313843680932	Optic disc size	ARHGEF10;CDH2;PDZD2;ZEB2;LIMCH1;FOXP1;LRCH1;LTBP1;TANC2	GCST009462	PMID:31809533	1.2902912627268965
EFO_0005091	0.05131977021377314	EFO_0005091	measurement	14	2.014260421696443	Monocyte count	UBASH3B;CITED2;PLAGL1;LPP;ANKRD55;IRS1;SSH2;PLEKHA6;ANGPT1;ZNF516;STXBP5;RUNX2;MDFIC;DPP4;RGS5;PROX1;PDE4B;IKZF1;PAG1;ACVRL1;FN1;MSI2;SPRED2;HOXA3	GCST90002344	PMID:32888493	1.2897152968628487
EFO_0004337, EFO_0004784	0.051399238744947846	EFO_0004337, EFO_0004784	measurement	11	4.250982770626951	Cognitive ability (MTAG)	KCNJ3;FOXO3;APBA1;SEMA6D;SORCS3;FOXP1	GCST005141	PMID:29186694	1.2890433131315087
EFO_0004346, EFO_0004840	0.05183786847675321	EFO_0004346, EFO_0004840	measurement	25	3.482765251670593	Cortical thickness (min-P)	VCAN;DAAM2;MSRB3;THBS1;ALCAM;DACT1;RUNX2	GCST010696	PMID:32665545	1.285352864541321
EFO_0004346, EFO_0004840	0.05183786847675321	EFO_0004346, EFO_0004840	measurement	25	3.482765251670593	Cortical thickness (MOSTest)	VCAN;DAAM2;MSRB3;THBS1;ALCAM;DACT1;RUNX2	GCST010700	PMID:32665545	1.285352864541321
EFO_0004741	0.05185020833741187	EFO_0004741	measurement	5	2.6802138692949398	Blood urea nitrogen levels	FAM53B;TBX3;ADK;DCDC2;DACH1;BAMBI;FUT8;LPP;CASZ1;PRSS23;ARID5B;RORA;HES1;ADGRV1	GCST90018948	PMID:34594039	1.2852494942487769
EFO_0009270	0.05185020833741187	EFO_0009270	measurement	5	1.7551706858438596	Heel bone mineral density	ATXN7L1;WLS;TACR3;BMPR1A;HSP90B1;IRS1;WNT5B;CDH6;DOCK9;WWOX;MPP7;EPHA4;MAP1B;ACKR3;ERC2;TRIM2;CABLES1;MSMO1;PPM1H;FBN2;CD44;TBX3;JAZF1;BAMBI;TMTC2;SLC35F1;FOXN3;TRPS1;CRADD;SVIL;APCDD1;TNFRSF19;LRP4;MMP16;ARID5B;TANC1;SEMA3A;NEBL	GCST007066	PMID:30595370	1.2852494942487769
EFO_0007629	0.05202935254610405	EFO_0007629	measurement	10	2.1950011665118656	Hemoglobin A1c levels	PLXND1;NCALD;VAV3;AUTS2;CMIP;ARVCF;CITED2;LPP;PFKP;PLEKHG1;YPEL2;GPSM1;ATP2B4;ARAP1;GJA1;GAB2;ATP11A	GCST90018958	PMID:34594039	1.283751578436153
EFO_0004833	0.052320264099840176	EFO_0004833	measurement	16	2.0202186610753334	Neutrophil count	CMIP;ZNF423;ZEB2;GJA1;CNIH3;SETBP1;MAFB;ZNF516;NPC1;ZBTB16;PLCB1;PLPP3;EEPD1;RBPMS;CHSY1;MSI2;BACH2;SPRED2;GATA6;PDLIM1	GCST90002355	PMID:32888493	1.2813300724664005
EFO_0004725	0.0523930987092471	EFO_0004725	measurement	26	2.905155823639236	1-palmitoyl-2-arachidonoyl-gpc (16:0/20:4n6) levels	SYNE1;DPYD;IQCJ-SCHIP1;TRIML2;RBMS3;MPP7;DTNA;TGFB2;NGF;IGFBP7	GCST90026052	PMID:33437055	1.280725915113229
EFO_0004725	0.0523930987092471	EFO_0004725	measurement	26	2.905155823639236	1-stearoyl-2-arachidonoyl-gpc (18:0/20:4) levels	SYNE1;DPYD;IQCJ-SCHIP1;TRIML2;RBMS3;MPP7;DTNA;TGFB2;NGF;IGFBP7	GCST90026060	PMID:33437055	1.280725915113229
EFO_0004725	0.0523930987092471	EFO_0004725	measurement	26	2.905155823639236	1-stearoyl-2-linoleoyl-gpc (18:0/18:2) levels	SYNE1;DPYD;IQCJ-SCHIP1;TRIML2;RBMS3;MPP7;DTNA;TGFB2;NGF;IGFBP7	GCST90026062	PMID:33437055	1.280725915113229
EFO_0004725	0.0523930987092471	EFO_0004725	measurement	26	2.905155823639236	2,3-dihydroxy-2-methylbutyrate levels	SYNE1;DPYD;IQCJ-SCHIP1;TRIML2;RBMS3;MPP7;DTNA;TGFB2;NGF;IGFBP7	GCST90026067	PMID:33437055	1.280725915113229
EFO_0004725	0.0523930987092471	EFO_0004725	measurement	26	2.905155823639236	Ascorbate (vitamin c) levels	SYNE1;DPYD;IQCJ-SCHIP1;TRIML2;RBMS3;MPP7;DTNA;TGFB2;NGF;IGFBP7	GCST90026126	PMID:33437055	1.280725915113229
EFO_0004725	0.0523930987092471	EFO_0004725	measurement	26	2.905155823639236	Citramalate levels	SYNE1;DPYD;IQCJ-SCHIP1;TRIML2;RBMS3;MPP7;DTNA;TGFB2;NGF;IGFBP7	GCST90026140	PMID:33437055	1.280725915113229
EFO_0004725	0.0523930987092471	EFO_0004725	measurement	26	2.905155823639236	Erythritol levels	SYNE1;DPYD;IQCJ-SCHIP1;TRIML2;RBMS3;MPP7;DTNA;TGFB2;NGF;IGFBP7	GCST90026156	PMID:33437055	1.280725915113229
